year_month,machine_id,vsm,area,machine_type,component,failure_type,technician_type,part_replaced,failure_count,total_downtime_hrs,total_repair_hrs,mttr_component_hrs,avg_diagnose_hrs,avg_part_cost_usd,part_lead_time_days,total_downtime_cost,downtime_cost_per_hr,repeat_failure_90d,pct_of_total_cost,cumulative_pct
2025-04,PB-A2,Alpha,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,1,3.04,1.6,1.6,0.39,228.39,7,547.2,180.0,False,0.0,0.0
2024-05,PB-A2,Alpha,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,1.76,2.03,2.03,0.27,54.6,2,316.8,180.0,True,0.0,0.0
2024-06,PB-A2,Alpha,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,2.34,2.12,2.12,0.12,51.56,1,421.2,180.0,True,0.0,0.0
2024-10,PB-A2,Alpha,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,2,3.19,3.49,1.75,0.18,33.6,1,574.2,180.0,True,0.0,0.0
2024-11,PB-A2,Alpha,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,2,4.61,4.29,2.15,0.23,41.11,2,829.8,180.0,True,0.1,0.0
2024-02,PB-A2,Alpha,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,2,5.08,3.24,1.62,0.13,57.56,2,914.4,180.0,True,0.1,0.0
2024-08,PB-A2,Alpha,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,1,0.56,2.3,2.3,0.21,32.37,1,100.8,180.0,True,0.0,0.0
2024-11,PB-A2,Alpha,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,1,2.98,1.36,1.36,0.07,37.96,1,536.4,180.0,True,0.0,0.0
2025-01,PB-A2,Alpha,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,1,0.65,2.01,2.01,0.1,59.12,1,117.0,180.0,True,0.0,0.0
2025-04,PB-A2,Alpha,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,3,5.67,5.07,1.69,0.13,66.74,2,1020.6,180.0,True,0.1,0.0
2024-03,PB-A2,Alpha,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,1.86,1.62,1.62,0.2,105.31,5,334.8,180.0,True,0.0,0.0
2024-05,PB-A2,Alpha,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,1.75,2.24,2.24,0.25,140.0,5,315.0,180.0,True,0.0,0.0
2024-06,PB-A2,Alpha,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,1.97,2.08,2.08,0.26,143.05,5,354.6,180.0,True,0.0,0.0
2024-07,PB-A2,Alpha,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,1.66,1.94,1.94,0.34,108.76,2,298.8,180.0,True,0.0,0.0
2024-10,PB-A2,Alpha,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,2.36,1.75,1.75,0.32,128.16,5,424.8,180.0,True,0.0,0.0
2025-01,PB-A2,Alpha,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,2.26,1.54,1.54,0.23,209.48,4,406.8,180.0,True,0.0,0.0
2025-02,PB-A2,Alpha,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,2.03,1.4,1.4,0.27,115.31,2,365.4,180.0,True,0.0,0.0
2025-04,PB-A2,Alpha,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,2.74,2.65,2.65,0.62,144.24,5,493.2,180.0,True,0.0,0.0
2024-01,PB-B1,Beta,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,2,7.8,6.35,3.17,1.5,607.15,11,1326.0,170.0,True,0.1,0.0
2024-03,PB-B1,Beta,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,2,7.53,5.56,2.78,1.18,427.01,10,1280.1,170.0,True,0.1,0.0
2024-07,PB-B1,Beta,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,1,4.21,1.73,1.73,0.81,337.34,13,715.7,170.0,True,0.0,0.0
2024-09,PB-B1,Beta,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,2,6.96,5.88,2.94,1.04,488.41,8,1183.2,170.0,True,0.1,0.0
2024-10,PB-B1,Beta,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,1,4.62,4.04,4.04,1.92,634.35,9,785.4,170.0,True,0.1,0.0
2024-11,PB-B1,Beta,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,1,3.65,3.16,3.16,1.06,492.32,9,620.5,170.0,True,0.0,0.0
2024-12,PB-B1,Beta,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,1,3.75,3.5,3.5,1.48,339.33,7,637.5,170.0,True,0.0,0.0
2025-02,PB-B1,Beta,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,2,7.18,7.59,3.79,1.51,463.36,11,1220.6,170.0,True,0.1,0.0
2025-04,PB-B1,Beta,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,2,7.06,5.11,2.55,1.15,468.7,8,1200.2,170.0,True,0.1,0.0
2024-01,PB-B1,Beta,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,2,7.83,5.36,2.68,0.33,210.43,6,1331.1,170.0,True,0.1,0.0
2024-02,PB-B1,Beta,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,1,3.21,3.43,3.43,0.57,276.32,4,545.7,170.0,True,0.0,0.0
2024-03,PB-B1,Beta,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,4,13.51,12.7,3.18,0.51,248.05,5,2296.7,170.0,True,0.2,0.0
2024-04,PB-B1,Beta,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,2,5.07,4.71,2.35,0.41,153.81,3,861.9,170.0,True,0.1,0.0
2024-05,PB-B1,Beta,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,4,15.29,11.81,2.95,0.51,188.29,5,2599.3,170.0,True,0.2,0.0
2024-11,PB-B1,Beta,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,1,3.69,3.16,3.16,0.75,165.83,3,627.3,170.0,True,0.0,0.0
2025-01,PB-B1,Beta,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,1,1.83,2.16,2.16,0.25,273.76,6,311.1,170.0,True,0.0,0.0
2024-03,PB-B1,Beta,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,4,15.5,11.69,2.92,0.23,34.26,1,2635.0,170.0,True,0.2,0.0
2024-05,PB-B1,Beta,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,2.47,2.99,2.99,0.33,23.42,2,419.9,170.0,True,0.0,0.0
2024-06,PB-B1,Beta,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,4.26,2.09,2.09,0.14,32.21,1,724.2,170.0,True,0.0,0.0
2024-07,PB-B1,Beta,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,3.51,3.12,3.12,0.3,42.92,1,596.7,170.0,True,0.0,0.0
2024-10,PB-B1,Beta,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,2.85,2.22,2.22,0.29,33.48,1,484.5,170.0,True,0.0,0.0
2024-11,PB-B1,Beta,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,5,16.37,14.6,2.92,0.23,41.84,1,2782.9,170.0,True,0.2,0.0
2024-12,PB-B1,Beta,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,2.83,3.43,3.43,0.36,26.93,1,481.1,170.0,True,0.0,0.0
2024-01,PB-B1,Beta,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,1,4.79,3.04,3.04,0.26,70.97,1,814.3,170.0,True,0.1,0.0
2024-03,PB-B1,Beta,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,2,10.13,5.86,2.93,0.17,54.91,1,1722.1,170.0,True,0.1,0.0
2024-04,PB-B1,Beta,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,2,6.13,7.22,3.61,0.24,43.05,1,1042.1,170.0,True,0.1,0.0
2024-06,PB-B1,Beta,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,2,7.58,5.65,2.83,0.21,77.92,2,1288.6,170.0,True,0.1,0.0
2024-08,PB-B1,Beta,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,1,3.11,2.61,2.61,0.15,79.97,2,528.7,170.0,True,0.0,0.0
2024-09,PB-B1,Beta,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,3,9.71,9.05,3.02,0.19,58.16,2,1650.7,170.0,True,0.1,0.0
2024-10,PB-B1,Beta,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,1,3.81,2.65,2.65,0.17,36.77,1,647.7,170.0,True,0.0,0.0
2024-11,PB-B1,Beta,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,2,9.09,7.25,3.62,0.32,70.81,2,1545.3,170.0,True,0.1,0.0
2024-12,PB-B1,Beta,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,5,18.89,14.25,2.85,0.17,64.81,2,3211.3,170.0,True,0.2,0.0
2025-02,PB-B1,Beta,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,4,15.12,14.48,3.62,0.23,53.99,2,2570.4,170.0,True,0.2,0.0
2025-04,PB-B1,Beta,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,1,3.09,3.07,3.07,0.15,64.72,2,525.3,170.0,True,0.0,0.0
2024-01,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,2,5.87,5.88,2.94,0.45,144.68,3,997.9,170.0,True,0.1,0.0
2024-02,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,3.78,2.46,2.46,0.26,128.9,4,642.6,170.0,True,0.0,0.0
2024-04,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,4.12,4.14,4.14,0.41,151.71,3,700.4,170.0,True,0.0,0.0
2024-05,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,2.7,3.3,3.3,0.8,107.16,3,459.0,170.0,True,0.0,0.0
2024-06,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,3.38,3.36,3.36,0.37,169.07,3,574.6,170.0,True,0.0,0.0
2024-07,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,4.01,2.53,2.53,0.46,177.14,5,681.7,170.0,True,0.0,0.0
2024-08,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,4.42,3.23,3.23,0.67,80.0,2,751.4,170.0,True,0.1,0.0
2024-09,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,3,9.54,10.39,3.46,0.7,168.84,4,1621.8,170.0,True,0.1,0.0
2024-10,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,5.21,2.24,2.24,0.27,97.27,2,885.7,170.0,True,0.1,0.0
2024-11,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,2,5.84,6.01,3.0,0.42,165.61,4,992.8,170.0,True,0.1,0.0
2024-12,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,2.65,1.47,1.47,0.19,143.57,5,450.5,170.0,True,0.0,0.0
2025-01,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,3,10.89,7.96,2.65,0.4,154.96,4,1851.3,170.0,True,0.1,0.0
2025-03,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,2,6.16,6.59,3.29,0.64,128.92,3,1047.2,170.0,True,0.1,0.0
2025-04,PB-B1,Beta,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,2,5.79,5.81,2.91,0.59,115.89,3,984.3,170.0,True,0.1,0.0
2024-03,PB-G1,Gamma,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,1,2.85,3.14,3.14,1.56,619.18,10,470.25,165.0,True,0.0,0.0
2024-04,PB-G1,Gamma,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,1,2.95,2.4,2.4,0.88,623.89,11,486.75,165.0,True,0.0,0.0
2024-05,PB-G1,Gamma,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,1,3.6,2.79,2.79,1.2,433.59,14,594.0,165.0,True,0.0,0.0
2024-07,PB-G1,Gamma,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,3,7.38,8.05,2.68,1.02,580.31,9,1217.7,165.0,True,0.1,0.0
2024-09,PB-G1,Gamma,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,2,5.84,6.94,3.47,1.45,368.6,11,963.6,165.0,True,0.1,0.0
2024-10,PB-G1,Gamma,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,1,3.31,2.44,2.44,0.73,443.64,14,546.15,165.0,True,0.0,0.0
2025-01,PB-G1,Gamma,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,1,2.22,2.19,2.19,0.84,604.05,14,366.3,165.0,True,0.0,0.0
2025-03,PB-G1,Gamma,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,1,3.32,2.19,2.19,0.98,345.78,11,547.8,165.0,True,0.0,0.0
2025-04,PB-G1,Gamma,Painting,Paint Booth,control_panel,electrical,electrical,hmi_board,2,5.66,5.66,2.83,1.06,370.77,8,933.9,165.0,True,0.1,0.0
2024-04,PB-G1,Gamma,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,1,3.91,2.55,2.55,0.37,208.32,4,645.15,165.0,True,0.0,0.0
2024-05,PB-G1,Gamma,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,1,2.46,2.13,2.13,0.32,140.45,4,405.9,165.0,True,0.0,0.0
2024-06,PB-G1,Gamma,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,1,2.9,2.9,2.9,0.29,249.87,5,478.5,165.0,True,0.0,0.0
2024-07,PB-G1,Gamma,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,1,2.36,2.31,2.31,0.27,239.73,4,389.4,165.0,True,0.0,0.0
2024-08,PB-G1,Gamma,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,2,6.29,6.02,3.01,0.5,292.08,5,1037.85,165.0,True,0.1,0.0
2024-09,PB-G1,Gamma,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,1,3.35,2.72,2.72,0.44,301.75,4,552.75,165.0,True,0.0,0.0
2024-10,PB-G1,Gamma,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,2,6.09,5.64,2.82,0.32,155.51,4,1004.85,165.0,True,0.1,0.0
2024-11,PB-G1,Gamma,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,2,6.76,3.83,1.92,0.32,174.07,5,1115.4,165.0,True,0.1,0.0
2025-01,PB-G1,Gamma,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,2,6.41,5.09,2.54,0.44,264.12,3,1057.65,165.0,True,0.1,0.0
2025-03,PB-G1,Gamma,Painting,Paint Booth,conveyor_system,mechanical,mechanical,conveyor_chain,1,3.51,3.31,3.31,0.52,291.24,7,579.15,165.0,True,0.0,0.0
2024-01,PB-G1,Gamma,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,3.49,2.7,2.7,0.27,19.99,2,575.85,165.0,True,0.0,0.0
2024-03,PB-G1,Gamma,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,4.03,3.22,3.22,0.23,19.55,2,664.95,165.0,True,0.0,0.0
2024-05,PB-G1,Gamma,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,1.51,2.44,2.44,0.3,45.14,2,249.15,165.0,True,0.0,0.0
2024-06,PB-G1,Gamma,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,2.83,2.55,2.55,0.26,36.66,1,466.95,165.0,True,0.0,0.0
2024-09,PB-G1,Gamma,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,2.43,2.38,2.38,0.13,34.6,1,400.95,165.0,True,0.0,0.0
2024-11,PB-G1,Gamma,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,3.74,1.83,1.83,0.11,41.2,2,617.1,165.0,True,0.0,0.0
2024-12,PB-G1,Gamma,Painting,Paint Booth,coolant_system,hydraulic,hydraulic,coolant_filter,1,2.0,2.22,2.22,0.29,21.81,2,330.0,165.0,True,0.0,0.0
2024-03,PB-G1,Gamma,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,2,7.12,5.24,2.62,0.19,53.42,1,1174.8,165.0,True,0.1,0.0
2024-04,PB-G1,Gamma,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,4,13.99,11.3,2.83,0.18,60.35,1,2308.35,165.0,True,0.2,0.0
2024-05,PB-G1,Gamma,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,1,2.43,2.89,2.89,0.17,30.44,2,400.95,165.0,True,0.0,0.0
2024-06,PB-G1,Gamma,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,1,2.24,2.47,2.47,0.12,30.52,1,369.6,165.0,True,0.0,0.0
2024-08,PB-G1,Gamma,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,1,2.82,3.16,3.16,0.3,63.1,2,465.3,165.0,True,0.0,0.0
2024-10,PB-G1,Gamma,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,1,1.9,2.07,2.07,0.15,33.35,2,313.5,165.0,True,0.0,0.0
2024-12,PB-G1,Gamma,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,1,2.82,3.28,3.28,0.2,61.96,1,465.3,165.0,True,0.0,0.0
2025-01,PB-G1,Gamma,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,2,6.32,5.25,2.62,0.17,62.12,2,1042.8,165.0,True,0.1,0.0
2025-02,PB-G1,Gamma,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,2,4.94,5.51,2.75,0.23,53.14,1,815.1,165.0,True,0.1,0.0
2025-03,PB-G1,Gamma,Painting,Paint Booth,filtration_system,mechanical,mechanical,paint_filter_set,1,3.16,2.72,2.72,0.27,77.79,1,521.4,165.0,True,0.0,0.0
2024-01,PB-G1,Gamma,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,2.77,2.34,2.34,0.39,165.28,4,457.05,165.0,True,0.0,0.0
2024-02,PB-G1,Gamma,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,3.63,2.59,2.59,0.47,155.37,3,598.95,165.0,True,0.0,0.0
2024-03,PB-G1,Gamma,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,2,4.93,5.61,2.81,0.52,113.21,3,813.45,165.0,True,0.1,0.0
2024-04,PB-G1,Gamma,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,3,9.69,8.38,2.79,0.47,158.76,3,1598.85,165.0,True,0.1,0.0
2024-05,PB-G1,Gamma,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,1.62,2.92,2.92,0.66,178.88,5,267.3,165.0,True,0.0,0.0
2024-09,PB-G1,Gamma,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,3,11.85,6.68,2.23,0.37,112.77,4,1955.25,165.0,True,0.1,0.0
2024-10,PB-G1,Gamma,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,3,10.86,6.8,2.27,0.38,142.58,2,1791.9,165.0,True,0.1,0.0
2024-12,PB-G1,Gamma,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,2,5.71,4.8,2.4,0.37,128.69,3,942.15,165.0,True,0.1,0.0
2025-02,PB-G1,Gamma,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,3.19,1.9,1.9,0.43,213.67,4,526.35,165.0,True,0.0,0.0
2025-03,PB-G1,Gamma,Painting,Paint Booth,spray_system,mechanical,mechanical,atomizer_nozzle,1,1.41,2.49,2.49,0.52,184.69,5,232.65,165.0,True,0.0,0.0
2024-01,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,3,21.04,22.51,7.5,1.56,304.22,4,4628.8,220.0,True,0.3,0.0
2024-02,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,4,37.23,29.73,7.43,1.23,292.76,5,8190.6,220.0,True,0.5,0.0
2024-03,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,3,26.44,17.06,5.69,1.19,270.89,3,5816.8,220.0,True,0.4,0.0
2024-04,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,4,40.58,27.2,6.8,1.24,309.98,4,8927.6,220.0,True,0.6,0.0
2024-05,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,4,29.93,26.41,6.6,1.52,294.26,3,6584.6,220.0,True,0.4,0.0
2024-06,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,1,9.01,7.89,7.89,1.36,283.79,3,1982.2,220.0,True,0.1,0.0
2024-07,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,1,9.75,9.26,9.26,2.37,226.8,4,2145.0,220.0,True,0.1,0.0
2024-08,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,1,8.86,8.94,8.94,1.76,371.3,2,1949.2,220.0,True,0.1,0.0
2024-09,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,3,30.07,22.38,7.46,1.75,343.66,3,6615.4,220.0,True,0.4,0.0
2024-10,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,5,40.56,33.4,6.68,1.52,259.88,5,8923.2,220.0,True,0.6,0.0
2024-11,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,3,29.94,21.44,7.15,1.44,294.39,2,6586.8,220.0,True,0.4,0.0
2024-12,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,2,17.7,12.36,6.18,1.27,291.76,3,3894.0,220.0,True,0.3,0.0
2025-01,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,3,26.54,22.3,7.43,1.71,282.51,4,5838.8,220.0,True,0.4,0.0
2025-02,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,5,36.46,25.86,5.17,1.14,265.93,5,8021.2,220.0,True,0.5,0.0
2025-03,VMC-G1,Gamma,Machining,VMC,coolant_system,hydraulic,hydraulic,coolant_pump,3,23.6,22.92,7.64,1.7,220.28,3,5192.0,220.0,True,0.3,0.0
2024-01,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,6,47.43,42.61,7.1,2.58,545.55,6,10434.6,220.0,True,0.7,0.0
2024-02,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,7,61.2,46.79,6.68,2.11,596.27,8,13464.0,220.0,True,0.9,0.0
2024-03,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,6,50.23,49.79,8.3,2.7,569.93,10,11050.6,220.0,True,0.7,0.0
2024-04,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,8,63.21,57.43,7.18,2.29,526.14,8,13906.2,220.0,True,0.9,0.0
2024-05,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,9,85.55,64.05,7.12,2.4,602.03,7,18821.0,220.0,True,1.3,0.0
2024-06,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,9,79.05,60.15,6.68,2.12,568.07,7,17391.0,220.0,True,1.2,0.0
2024-07,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,4,27.05,28.49,7.12,2.25,674.17,7,5951.0,220.0,True,0.4,0.0
2024-08,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,7,60.71,45.5,6.5,2.17,577.75,6,13356.2,220.0,True,0.9,0.0
2024-09,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,7,54.24,55.37,7.91,2.52,582.87,8,11932.8,220.0,True,0.8,0.0
2024-10,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,3,25.0,20.76,6.92,2.52,578.93,7,5500.0,220.0,True,0.4,0.0
2024-11,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,4,33.46,26.55,6.64,2.0,705.46,8,7361.2,220.0,True,0.5,0.0
2024-12,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,11,96.94,73.23,6.66,2.11,569.33,8,21326.8,220.0,True,1.4,0.0
2025-01,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,4,35.97,30.0,7.5,2.28,690.64,6,7913.4,220.0,True,0.5,0.0
2025-02,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,6,55.28,37.06,6.18,1.89,627.07,8,12161.6,220.0,True,0.8,0.0
2025-03,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,6,48.23,40.78,6.8,2.27,566.9,8,10610.6,220.0,True,0.7,0.0
2025-04,VMC-G1,Gamma,Machining,VMC,servo_drive,electrical,electrical,servo_amplifier,6,53.61,34.84,5.81,2.03,590.65,9,11794.2,220.0,True,0.8,0.0
2024-01,VMC-G1,Gamma,Machining,VMC,spindle,electrical,electrical,spindle_motor_controller,3,24.71,25.83,8.61,2.72,422.3,10,5436.2,220.0,True,0.4,0.0
2024-02,VMC-G1,Gamma,Machining,VMC,spindle,electrical,electrical,spindle_motor_controller,4,33.11,30.65,7.66,2.42,490.74,10,7284.2,220.0,True,0.5,0.0
2024-03,VMC-G1,Gamma,Machining,VMC,spindle,electrical,electrical,spindle_motor_controller,6,42.18,38.49,6.41,2.32,526.81,8,9279.6,220.0,True,0.6,0.0
2024-04,VMC-G1,Gamma,Machining,VMC,spindle,electrical,electrical,spindle_motor_controller,1,12.25,8.83,8.83,2.64,418.26,6,2695.0,220.0,True,0.2,0.0
2024-05,VMC-G1,Gamma,Machining,VMC,spindle,electrical,electrical,spindle_motor_controller,1,11.17,6.77,6.77,2.1,627.63,6,2457.4,220.0,True,0.2,0.0
2024-06,VMC-G1,Gamma,Machining,VMC,spindle,electrical,electrical,spindle_motor_controller,8,73.95,54.68,6.84,2.05,489.73,9,16269.0,220.0,True,1.1,0.0
2024-07,VMC-G1,Gamma,Machining,VMC,spindle,electrical,electrical,spindle_motor_controller,3,26.22,19.99,6.66,2.61,435.1,10,5768.4,220.0,True,0.4,0.0
