date,vsm,shift,planned_hrs,actual_hrs,units_produced,units_rejected,oee_pct
2025-02-20,Gamma,Night,8.0,7.01,340,15,65.7
2025-02-21,Alpha,Day,8.0,7.42,417,8,84.9
2025-02-21,Alpha,Evening,8.0,7.36,388,4,91.6
2025-02-21,Alpha,Night,8.0,7.74,399,10,87.4
2025-02-21,Beta,Day,8.0,6.46,356,13,79.3
2025-02-21,Beta,Evening,8.0,6.91,354,12,72.3
2025-02-21,Beta,Night,8.0,6.93,328,12,78.5
2025-02-21,Gamma,Day,8.0,6.91,412,14,74.5
2025-02-21,Gamma,Evening,8.0,6.96,392,17,73.8
2025-02-21,Gamma,Night,8.0,6.46,353,16,72.3
2025-02-22,Alpha,Day,8.0,7.83,352,6,83.7
2025-02-22,Alpha,Evening,8.0,7.13,342,3,84.8
2025-02-22,Alpha,Night,8.0,7.76,410,6,84.0
2025-02-22,Beta,Day,8.0,7.27,354,12,73.9
2025-02-22,Beta,Evening,8.0,7.14,411,12,86.6
2025-02-22,Beta,Night,8.0,6.66,340,4,67.4
2025-02-22,Gamma,Day,8.0,7.32,422,15,61.7
2025-02-22,Gamma,Evening,8.0,6.87,332,15,72.2
2025-02-22,Gamma,Night,8.0,7.16,411,18,66.1
2025-02-23,Alpha,Day,8.0,7.41,354,5,84.1
2025-02-23,Alpha,Evening,8.0,7.38,316,5,84.4
2025-02-23,Alpha,Night,8.0,7.62,392,5,81.8
2025-02-23,Beta,Day,8.0,6.56,312,9,67.5
2025-02-23,Beta,Evening,8.0,7.17,330,9,72.8
2025-02-23,Beta,Night,8.0,7.2,384,11,73.0
2025-02-23,Gamma,Day,8.0,7.12,399,14,74.1
2025-02-23,Gamma,Evening,8.0,6.55,361,17,73.2
2025-02-23,Gamma,Night,8.0,6.55,353,13,70.3
2025-02-24,Alpha,Day,8.0,7.32,409,10,89.9
2025-02-24,Alpha,Evening,8.0,7.42,417,8,87.0
2025-02-24,Alpha,Night,8.0,7.28,419,7,87.0
2025-02-24,Beta,Day,8.0,6.75,340,10,77.6
2025-02-24,Beta,Evening,8.0,6.91,360,12,78.6
2025-02-24,Beta,Night,8.0,6.92,330,9,75.9
2025-02-24,Gamma,Day,8.0,6.91,361,18,72.4
2025-02-24,Gamma,Evening,8.0,6.65,373,18,70.0
2025-02-24,Gamma,Night,8.0,6.8,325,14,74.9
2025-02-25,Alpha,Day,8.0,7.53,368,6,86.7
2025-02-25,Alpha,Evening,8.0,7.91,412,8,86.5
2025-02-25,Alpha,Night,8.0,7.9,388,8,85.5
2025-02-25,Beta,Day,8.0,6.72,358,10,78.6
2025-02-25,Beta,Evening,8.0,7.14,334,12,73.1
2025-02-25,Beta,Night,8.0,7.18,361,11,73.3
2025-02-25,Gamma,Day,8.0,6.26,342,13,73.5
2025-02-25,Gamma,Evening,8.0,6.68,358,18,71.2
2025-02-25,Gamma,Night,8.0,7.12,404,18,66.1
2025-02-26,Alpha,Day,8.0,7.36,391,7,90.0
2025-02-26,Alpha,Evening,8.0,7.61,358,5,87.8
2025-02-26,Alpha,Night,8.0,7.5,418,8,86.8
2025-02-26,Beta,Day,8.0,7.23,341,9,78.0
2025-02-26,Beta,Evening,8.0,6.94,349,12,71.2
2025-02-26,Beta,Night,8.0,7.31,410,12,78.5
2025-02-26,Gamma,Day,8.0,6.93,333,12,70.0
2025-02-26,Gamma,Evening,8.0,6.99,412,15,73.3
2025-02-26,Gamma,Night,8.0,6.56,325,12,72.5
2025-02-27,Alpha,Day,8.0,7.19,364,3,85.2
2025-02-27,Alpha,Evening,8.0,7.91,422,6,91.0
2025-02-27,Alpha,Night,8.0,7.59,421,3,93.4
2025-02-27,Beta,Day,8.0,7.33,339,11,71.4
2025-02-27,Beta,Evening,8.0,7.13,413,14,80.5
2025-02-27,Beta,Night,8.0,6.97,419,15,75.1
2025-02-27,Gamma,Day,8.0,6.94,383,15,70.2
2025-02-27,Gamma,Evening,8.0,6.96,308,11,66.4
2025-02-27,Gamma,Night,8.0,6.92,316,11,69.4
2025-02-28,Alpha,Day,8.0,7.27,404,8,82.5
2025-02-28,Alpha,Evening,8.0,7.91,402,4,92.5
2025-02-28,Alpha,Night,8.0,7.58,373,9,80.9
2025-02-28,Beta,Day,8.0,7.27,346,10,72.2
2025-02-28,Beta,Evening,8.0,7.27,382,11,74.8
2025-02-28,Beta,Night,8.0,6.86,328,10,80.5
2025-02-28,Gamma,Day,8.0,6.56,337,16,66.5
2025-02-28,Gamma,Evening,8.0,6.77,407,18,76.3
2025-02-28,Gamma,Night,8.0,6.62,371,19,67.8
2025-03-01,Alpha,Day,8.0,7.49,389,7,89.4
2025-03-01,Alpha,Evening,8.0,7.49,360,5,88.3
2025-03-01,Alpha,Night,8.0,7.5,375,5,88.9
2025-03-01,Beta,Day,8.0,7.33,375,11,71.3
2025-03-01,Beta,Evening,8.0,7.09,337,10,74.3
2025-03-01,Beta,Night,8.0,7.1,347,9,78.5
2025-03-01,Gamma,Day,8.0,6.69,358,17,69.8
2025-03-01,Gamma,Evening,8.0,6.91,361,17,63.2
2025-03-01,Gamma,Night,8.0,6.56,358,17,67.2
2025-03-02,Alpha,Day,8.0,7.38,373,9,82.0
2025-03-02,Alpha,Evening,8.0,7.18,381,6,97.0
2025-03-02,Alpha,Night,8.0,7.64,333,7,82.6
2025-03-02,Beta,Day,8.0,7.05,421,17,71.7
2025-03-02,Beta,Evening,8.0,7.18,420,12,72.1
2025-03-02,Beta,Night,8.0,6.97,375,16,76.9
2025-03-02,Gamma,Day,8.0,6.41,311,16,73.0
2025-03-02,Gamma,Evening,8.0,7.13,376,14,71.6
2025-03-02,Gamma,Night,8.0,6.44,326,14,69.0
2025-03-03,Alpha,Day,8.0,7.43,420,5,84.9
2025-03-03,Alpha,Evening,8.0,7.27,364,0,85.7
2025-03-03,Alpha,Night,8.0,7.55,387,8,88.4
2025-03-03,Beta,Day,8.0,7.24,356,10,71.7
2025-03-03,Beta,Evening,8.0,7.32,368,12,77.1
2025-03-03,Beta,Night,8.0,7.54,369,10,68.8
2025-03-03,Gamma,Day,8.0,6.7,323,15,73.6
2025-03-03,Gamma,Evening,8.0,6.73,297,11,70.7
2025-03-03,Gamma,Night,8.0,6.53,345,13,64.1
2025-03-04,Alpha,Day,8.0,6.97,345,8,85.3
2025-03-04,Alpha,Evening,8.0,7.55,440,11,83.7
2025-03-04,Alpha,Night,8.0,7.41,378,5,87.1
2025-03-04,Beta,Day,8.0,6.78,331,14,72.1
2025-03-04,Beta,Evening,8.0,7.35,411,14,81.5
2025-03-04,Beta,Night,8.0,6.48,337,9,75.1
2025-03-04,Gamma,Day,8.0,6.65,302,15,70.3
2025-03-04,Gamma,Evening,8.0,6.82,316,14,63.2
2025-03-04,Gamma,Night,8.0,6.47,377,17,67.5
2025-03-05,Alpha,Day,8.0,6.9,360,3,86.0
2025-03-05,Alpha,Evening,8.0,7.43,363,5,86.5
2025-03-05,Alpha,Night,8.0,7.95,402,7,91.2
2025-03-05,Beta,Day,8.0,7.07,336,7,76.9
2025-03-05,Beta,Evening,8.0,6.84,320,11,74.1
2025-03-05,Beta,Night,8.0,7.03,380,12,75.1
2025-03-05,Gamma,Day,8.0,6.92,360,12,72.1
2025-03-05,Gamma,Evening,8.0,6.38,330,15,63.8
2025-03-05,Gamma,Night,8.0,6.78,396,19,72.0
2025-03-06,Alpha,Day,8.0,7.13,365,5,87.0
2025-03-06,Alpha,Evening,8.0,7.51,414,10,88.2
2025-03-06,Alpha,Night,8.0,7.33,369,6,84.6
2025-03-06,Beta,Day,8.0,7.09,385,10,71.2
2025-03-06,Beta,Evening,8.0,7.24,356,13,68.6
2025-03-06,Beta,Night,8.0,7.23,409,13,72.2
2025-03-06,Gamma,Day,8.0,6.69,361,16,69.5
2025-03-06,Gamma,Evening,8.0,7.2,425,17,67.0
2025-03-06,Gamma,Night,8.0,6.82,359,13,65.6
2025-03-07,Alpha,Day,8.0,7.71,385,8,86.3
2025-03-07,Alpha,Evening,8.0,8.0,398,9,87.9
2025-03-07,Alpha,Night,8.0,7.16,343,5,93.2
2025-03-07,Beta,Day,8.0,7.18,380,7,75.8
2025-03-07,Beta,Evening,8.0,7.17,375,14,73.2
2025-03-07,Beta,Night,8.0,7.11,405,13,73.8
2025-03-07,Gamma,Day,8.0,6.76,368,15,66.3
2025-03-07,Gamma,Evening,8.0,6.67,304,13,66.8
2025-03-07,Gamma,Night,8.0,6.37,326,16,71.5
2025-03-08,Alpha,Day,8.0,7.78,438,3,83.9
2025-03-08,Alpha,Evening,8.0,8.0,444,7,89.8
2025-03-08,Alpha,Night,8.0,7.01,384,4,91.6
2025-03-08,Beta,Day,8.0,6.78,355,12,80.1
2025-03-08,Beta,Evening,8.0,7.17,366,12,71.3
2025-03-08,Beta,Night,8.0,6.96,343,11,71.0
2025-03-08,Gamma,Day,8.0,6.92,368,18,74.2
2025-03-08,Gamma,Evening,8.0,6.84,300,12,71.1
2025-03-08,Gamma,Night,8.0,6.95,380,19,68.9
2025-03-09,Alpha,Day,8.0,7.61,422,5,82.8
2025-03-09,Alpha,Evening,8.0,7.58,341,5,85.8
2025-03-09,Alpha,Night,8.0,7.79,381,7,95.2
2025-03-09,Beta,Day,8.0,7.22,396,12,67.5
2025-03-09,Beta,Evening,8.0,6.94,381,12,70.2
2025-03-09,Beta,Night,8.0,7.38,415,16,74.5
2025-03-09,Gamma,Day,8.0,6.72,382,16,69.1
2025-03-09,Gamma,Evening,8.0,6.75,327,16,70.9
2025-03-09,Gamma,Night,8.0,6.69,329,14,69.0
2025-03-10,Alpha,Day,8.0,7.57,390,8,85.5
2025-03-10,Alpha,Evening,8.0,7.72,389,5,91.3
2025-03-10,Alpha,Night,8.0,7.54,371,8,83.8
2025-03-10,Beta,Day,8.0,7.12,375,12,72.1
2025-03-10,Beta,Evening,8.0,7.19,399,11,77.3
2025-03-10,Beta,Night,8.0,7.21,340,12,72.9
2025-03-10,Gamma,Day,8.0,6.67,339,14,75.4
2025-03-10,Gamma,Evening,8.0,7.0,387,18,72.3
2025-03-10,Gamma,Night,8.0,6.43,309,12,70.4
2025-03-11,Alpha,Day,8.0,7.79,413,6,80.1
2025-03-11,Alpha,Evening,8.0,7.77,377,6,93.5
2025-03-11,Alpha,Night,8.0,7.16,352,4,87.7
2025-03-11,Beta,Day,8.0,6.94,303,8,74.7
2025-03-11,Beta,Evening,8.0,6.94,338,7,77.2
2025-03-11,Beta,Night,8.0,7.2,391,10,72.3
2025-03-11,Gamma,Day,8.0,6.94,364,14,71.2
2025-03-11,Gamma,Evening,8.0,6.5,305,13,71.3
2025-03-11,Gamma,Night,8.0,7.03,405,18,71.6
2025-03-12,Alpha,Day,8.0,7.29,382,8,79.1
2025-03-12,Alpha,Evening,8.0,7.76,334,5,84.8
2025-03-12,Alpha,Night,8.0,7.94,454,7,86.2
2025-03-12,Beta,Day,8.0,6.72,407,12,76.2
2025-03-12,Beta,Evening,8.0,6.98,388,16,72.3
2025-03-12,Beta,Night,8.0,6.87,379,12,75.7
2025-03-12,Gamma,Day,8.0,7.4,381,16,68.0
2025-03-12,Gamma,Evening,8.0,6.95,300,9,71.0
2025-03-12,Gamma,Night,8.0,6.82,326,17,72.2
2025-03-13,Alpha,Day,8.0,7.21,343,5,93.0
2025-03-13,Alpha,Evening,8.0,7.47,384,4,89.8
2025-03-13,Alpha,Night,8.0,7.49,401,10,91.1
2025-03-13,Beta,Day,8.0,6.91,327,10,72.5
2025-03-13,Beta,Evening,8.0,6.99,333,10,77.5
2025-03-13,Beta,Night,8.0,6.99,369,14,72.0
2025-03-13,Gamma,Day,8.0,6.8,363,16,69.1
2025-03-13,Gamma,Evening,8.0,6.25,295,11,69.5
2025-03-13,Gamma,Night,8.0,6.59,374,17,69.9
2025-03-14,Alpha,Day,8.0,7.24,411,7,88.3
2025-03-14,Alpha,Evening,8.0,7.88,447,8,88.8
2025-03-14,Alpha,Night,8.0,7.51,398,6,81.9
2025-03-14,Beta,Day,8.0,7.0,320,11,72.6
2025-03-14,Beta,Evening,8.0,6.97,362,13,71.2
2025-03-14,Beta,Night,8.0,7.27,354,9,70.8
2025-03-14,Gamma,Day,8.0,7.52,357,18,71.7
2025-03-14,Gamma,Evening,8.0,6.85,378,18,68.9
2025-03-14,Gamma,Night,8.0,7.13,398,18,66.3
2025-03-15,Alpha,Day,8.0,7.52,453,11,82.7
2025-03-15,Alpha,Evening,8.0,7.5,352,5,92.2
2025-03-15,Alpha,Night,8.0,7.58,412,7,83.3
2025-03-15,Beta,Day,8.0,6.9,360,12,71.3
2025-03-15,Beta,Evening,8.0,7.15,353,10,72.2
2025-03-15,Beta,Night,8.0,6.98,347,7,74.2
2025-03-15,Gamma,Day,8.0,6.58,357,16,67.0
2025-03-15,Gamma,Evening,8.0,7.11,393,14,71.0
2025-03-15,Gamma,Night,8.0,6.69,382,18,73.0
2025-03-16,Alpha,Day,8.0,7.42,390,8,85.9
2025-03-16,Alpha,Evening,8.0,7.59,375,7,82.3
2025-03-16,Alpha,Night,8.0,7.47,399,5,92.6
2025-03-16,Beta,Day,8.0,6.75,373,12,76.7
2025-03-16,Beta,Evening,8.0,7.35,367,12,69.5
2025-03-16,Beta,Night,8.0,7.34,384,10,72.6
2025-03-16,Gamma,Day,8.0,6.83,318,12,73.3
2025-03-16,Gamma,Evening,8.0,6.83,345,17,66.9
2025-03-16,Gamma,Night,8.0,6.35,318,11,67.1
2025-03-17,Alpha,Day,8.0,7.54,443,4,81.7
2025-03-17,Alpha,Evening,8.0,7.67,421,6,87.1
2025-03-17,Alpha,Night,8.0,7.78,415,7,92.4
2025-03-17,Beta,Day,8.0,7.05,357,9,77.6
2025-03-17,Beta,Evening,8.0,7.11,397,15,71.4
2025-03-17,Beta,Night,8.0,7.66,393,11,74.1
2025-03-17,Gamma,Day,8.0,7.18,351,14,73.0
2025-03-17,Gamma,Evening,8.0,6.96,306,13,66.6
2025-03-17,Gamma,Night,8.0,6.44,363,20,65.0
2025-03-18,Alpha,Day,8.0,7.64,367,4,90.5
2025-03-18,Alpha,Evening,8.0,7.73,411,10,89.3
2025-03-18,Alpha,Night,8.0,7.82,384,4,87.5
2025-03-18,Beta,Day,8.0,6.67,298,9,83.2
2025-03-18,Beta,Evening,8.0,7.16,363,13,74.8
2025-03-18,Beta,Night,8.0,7.03,395,13,76.5
2025-03-18,Gamma,Day,8.0,6.8,361,16,71.4
2025-03-18,Gamma,Evening,8.0,6.7,322,14,75.5
2025-03-18,Gamma,Night,8.0,6.89,347,15,71.5
2025-03-19,Alpha,Day,8.0,7.24,359,3,86.1
2025-03-19,Alpha,Evening,8.0,7.28,334,4,89.7
2025-03-19,Alpha,Night,8.0,7.54,418,8,84.5
2025-03-19,Beta,Day,8.0,6.72,339,14,73.5
2025-03-19,Beta,Evening,8.0,7.23,336,6,74.0
2025-03-19,Beta,Night,8.0,7.24,358,12,73.9
2025-03-19,Gamma,Day,8.0,6.48,339,14,64.0
2025-03-19,Gamma,Evening,8.0,6.91,372,18,72.0
2025-03-19,Gamma,Night,8.0,7.15,349,11,69.7
2025-03-20,Alpha,Day,8.0,7.5,355,7,87.5
2025-03-20,Alpha,Evening,8.0,7.29,357,4,93.1
2025-03-20,Alpha,Night,8.0,7.26,332,5,93.3
2025-03-20,Beta,Day,8.0,6.76,372,15,74.9
2025-03-20,Beta,Evening,8.0,6.67,353,9,77.9
2025-03-20,Beta,Night,8.0,7.14,379,11,77.0
2025-03-20,Gamma,Day,8.0,7.24,369,20,72.3
2025-03-20,Gamma,Evening,8.0,7.08,369,16,64.3
2025-03-20,Gamma,Night,8.0,6.69,361,16,70.2
2025-03-21,Alpha,Day,8.0,7.52,326,6,86.8
2025-03-21,Alpha,Evening,8.0,7.27,368,4,93.9
2025-03-21,Alpha,Night,8.0,7.57,380,8,87.0
2025-03-21,Beta,Day,8.0,7.08,360,11,78.8
2025-03-21,Beta,Evening,8.0,6.87,364,13,75.9
2025-03-21,Beta,Night,8.0,6.83,369,13,74.7
2025-03-21,Gamma,Day,8.0,6.38,363,17,69.4
2025-03-21,Gamma,Evening,8.0,7.2,381,17,73.1
2025-03-21,Gamma,Night,8.0,6.67,370,20,67.3
2025-03-22,Alpha,Day,8.0,7.41,358,8,83.3
2025-03-22,Alpha,Evening,8.0,7.76,442,8,87.3
2025-03-22,Alpha,Night,8.0,8.0,398,9,80.5
2025-03-22,Beta,Day,8.0,7.31,362,13,75.2
2025-03-22,Beta,Evening,8.0,6.79,414,14,64.8
2025-03-22,Beta,Night,8.0,7.29,396,13,70.9
2025-03-22,Gamma,Day,8.0,6.74,333,15,72.4
2025-03-22,Gamma,Evening,8.0,6.85,339,16,64.4
2025-03-22,Gamma,Night,8.0,6.84,353,16,67.9
2025-03-23,Alpha,Day,8.0,7.46,426,7,88.3
2025-03-23,Alpha,Evening,8.0,7.67,378,8,80.2
2025-03-23,Alpha,Night,8.0,7.38,374,8,82.8
2025-03-23,Beta,Day,8.0,7.06,382,13,78.8
2025-03-23,Beta,Evening,8.0,6.79,370,9,80.9
2025-03-23,Beta,Night,8.0,6.98,374,14,74.9
2025-03-23,Gamma,Day,8.0,6.64,394,17,69.0
2025-03-23,Gamma,Evening,8.0,6.73,317,15,70.6
2025-03-23,Gamma,Night,8.0,6.96,367,15,75.9
2025-03-24,Alpha,Day,8.0,7.49,368,3,90.0
2025-03-24,Alpha,Evening,8.0,7.8,407,7,81.6
2025-03-24,Alpha,Night,8.0,7.65,442,10,88.5
2025-03-24,Beta,Day,8.0,6.85,350,6,80.0
2025-03-24,Beta,Evening,8.0,7.1,434,16,75.0
2025-03-24,Beta,Night,8.0,7.26,395,14,68.9
2025-03-24,Gamma,Day,8.0,6.69,352,16,75.0
2025-03-24,Gamma,Evening,8.0,6.9,346,18,66.0
2025-03-24,Gamma,Night,8.0,6.83,373,19,66.6
2025-03-25,Alpha,Day,8.0,7.52,377,4,81.7
2025-03-25,Alpha,Evening,8.0,7.31,405,4,88.4
2025-03-25,Alpha,Night,8.0,7.36,402,11,91.8
2025-03-25,Beta,Day,8.0,7.07,410,12,73.7
2025-03-25,Beta,Evening,8.0,6.84,282,8,68.9
2025-03-25,Beta,Night,8.0,7.29,354,11,69.3
2025-03-25,Gamma,Day,8.0,6.63,338,14,66.7
2025-03-25,Gamma,Evening,8.0,6.92,416,18,74.0
2025-03-25,Gamma,Night,8.0,6.42,328,14,73.0
2025-03-26,Alpha,Day,8.0,7.24,406,7,84.2
2025-03-26,Alpha,Evening,8.0,7.74,401,9,91.6
2025-03-26,Alpha,Night,8.0,7.02,337,5,87.5
2025-03-26,Beta,Day,8.0,6.47,337,9,76.3
2025-03-26,Beta,Evening,8.0,6.83,342,12,71.1
2025-03-26,Beta,Night,8.0,7.19,356,13,80.7
2025-03-26,Gamma,Day,8.0,6.85,368,15,68.2
2025-03-26,Gamma,Evening,8.0,6.92,362,18,68.0
2025-03-26,Gamma,Night,8.0,6.51,367,17,69.6
2025-03-27,Alpha,Day,8.0,7.08,390,7,87.2
2025-03-27,Alpha,Evening,8.0,8.0,411,7,83.4
2025-03-27,Alpha,Night,8.0,7.87,410,4,83.4
2025-03-27,Beta,Day,8.0,7.35,383,11,73.1
2025-03-27,Beta,Evening,8.0,7.58,323,8,74.0
2025-03-27,Beta,Night,8.0,7.07,373,14,71.3
2025-03-27,Gamma,Day,8.0,6.65,317,12,70.9
2025-03-27,Gamma,Evening,8.0,6.72,349,15,74.6
2025-03-27,Gamma,Night,8.0,6.96,382,20,76.4
2025-03-28,Alpha,Day,8.0,7.69,416,5,82.2
2025-03-28,Alpha,Evening,8.0,7.32,363,2,90.6
2025-03-28,Alpha,Night,8.0,7.2,387,8,86.2
2025-03-28,Beta,Day,8.0,6.94,327,12,77.0
2025-03-28,Beta,Evening,8.0,7.07,374,14,68.4
2025-03-28,Beta,Night,8.0,7.16,385,9,78.0
2025-03-28,Gamma,Day,8.0,6.76,316,14,66.1
2025-03-28,Gamma,Evening,8.0,6.74,382,16,68.1
2025-03-28,Gamma,Night,8.0,7.07,376,18,72.4
2025-03-29,Alpha,Day,8.0,7.48,443,4,86.2
2025-03-29,Alpha,Evening,8.0,7.63,432,4,85.2
2025-03-29,Alpha,Night,8.0,7.24,378,2,86.5
2025-03-29,Beta,Day,8.0,6.99,393,12,81.0
2025-03-29,Beta,Evening,8.0,6.79,328,9,71.2
2025-03-29,Beta,Night,8.0,6.88,351,11,77.4
2025-03-29,Gamma,Day,8.0,6.56,327,15,72.3
2025-03-29,Gamma,Evening,8.0,6.87,304,13,69.2
2025-03-29,Gamma,Night,8.0,6.67,360,15,68.6
2025-03-30,Alpha,Day,8.0,7.31,403,4,84.9
2025-03-30,Alpha,Evening,8.0,7.83,397,7,89.5
2025-03-30,Alpha,Night,8.0,7.85,418,7,91.5
2025-03-30,Beta,Day,8.0,6.98,360,10,70.7
2025-03-30,Beta,Evening,8.0,6.65,341,11,70.7
2025-03-30,Beta,Night,8.0,7.08,422,14,78.8
2025-03-30,Gamma,Day,8.0,7.11,382,16,74.4
2025-03-30,Gamma,Evening,8.0,6.53,341,16,71.6
2025-03-30,Gamma,Night,8.0,6.98,394,17,68.0
2025-03-31,Alpha,Day,8.0,7.52,375,7,96.4
2025-03-31,Alpha,Evening,8.0,7.56,377,7,90.7
2025-03-31,Alpha,Night,8.0,7.27,385,7,86.8
2025-03-31,Beta,Day,8.0,7.05,407,11,68.1
2025-03-31,Beta,Evening,8.0,6.62,362,11,73.1
2025-03-31,Beta,Night,8.0,6.91,387,10,69.2
2025-03-31,Gamma,Day,8.0,6.86,322,13,70.6
2025-03-31,Gamma,Evening,8.0,7.11,348,16,74.9
2025-03-31,Gamma,Night,8.0,6.85,376,17,69.4
2025-04-01,Alpha,Day,8.0,7.42,353,8,87.9
2025-04-01,Alpha,Evening,8.0,7.74,382,8,87.9
2025-04-01,Alpha,Night,8.0,7.93,424,5,90.7
2025-04-01,Beta,Day,8.0,6.8,381,13,73.9
2025-04-01,Beta,Evening,8.0,6.92,347,9,72.3
2025-04-01,Beta,Night,8.0,6.72,384,12,74.1
2025-04-01,Gamma,Day,8.0,6.59,339,17,70.5
2025-04-01,Gamma,Evening,8.0,6.74,396,13,66.3
2025-04-01,Gamma,Night,8.0,6.79,365,16,68.7
2025-04-02,Alpha,Day,8.0,7.37,438,8,82.4
2025-04-02,Alpha,Evening,8.0,7.51,410,6,91.6
2025-04-02,Alpha,Night,8.0,7.97,467,10,89.7
2025-04-02,Beta,Day,8.0,7.31,395,11,71.2
2025-04-02,Beta,Evening,8.0,7.3,354,14,79.8
2025-04-02,Beta,Night,8.0,7.08,311,8,72.3
2025-04-02,Gamma,Day,8.0,7.01,360,13,68.9
2025-04-02,Gamma,Evening,8.0,6.87,350,18,73.0
2025-04-02,Gamma,Night,8.0,6.95,365,14,70.9
2025-04-03,Alpha,Day,8.0,7.22,329,6,84.5
2025-04-03,Alpha,Evening,8.0,7.85,388,5,89.0
2025-04-03,Alpha,Night,8.0,8.0,390,5,97.3
2025-04-03,Beta,Day,8.0,7.19,374,12,75.8
2025-04-03,Beta,Evening,8.0,6.93,312,8,70.2
2025-04-03,Beta,Night,8.0,7.15,388,11,78.0
2025-04-03,Gamma,Day,8.0,7.06,330,14,72.9
2025-04-03,Gamma,Evening,8.0,6.76,377,21,73.3
2025-04-03,Gamma,Night,8.0,6.64,328,16,68.2
2025-04-04,Alpha,Day,8.0,7.86,422,4,90.1
2025-04-04,Alpha,Evening,8.0,7.52,430,8,85.9
2025-04-04,Alpha,Night,8.0,6.79,384,5,89.7
2025-04-04,Beta,Day,8.0,6.99,372,9,69.8
2025-04-04,Beta,Evening,8.0,7.04,365,12,76.5
2025-04-04,Beta,Night,8.0,7.21,391,14,75.7
2025-04-04,Gamma,Day,8.0,6.98,348,15,76.6
2025-04-04,Gamma,Evening,8.0,6.21,311,13,71.5
2025-04-04,Gamma,Night,8.0,6.83,372,14,73.6
2025-04-05,Alpha,Day,8.0,7.81,409,10,86.4
2025-04-05,Alpha,Evening,8.0,7.71,387,4,89.5
2025-04-05,Alpha,Night,8.0,7.47,401,6,85.7
2025-04-05,Beta,Day,8.0,6.85,378,12,75.1
2025-04-05,Beta,Evening,8.0,6.85,395,12,76.1
2025-04-05,Beta,Night,8.0,7.31,399,15,77.5
2025-04-05,Gamma,Day,8.0,6.72,336,13,67.6
2025-04-05,Gamma,Evening,8.0,6.6,342,14,75.7
2025-04-05,Gamma,Night,8.0,6.86,388,15,74.2
2025-04-06,Alpha,Day,8.0,7.78,380,5,85.6
2025-04-06,Alpha,Evening,8.0,7.62,419,8,87.1
2025-04-06,Alpha,Night,8.0,7.72,442,9,88.9
2025-04-06,Beta,Day,8.0,7.12,372,14,71.1
2025-04-06,Beta,Evening,8.0,6.96,333,12,73.5
2025-04-06,Beta,Night,8.0,6.8,350,9,70.9
2025-04-06,Gamma,Day,8.0,6.75,336,16,75.8
2025-04-06,Gamma,Evening,8.0,7.05,395,14,71.4
2025-04-06,Gamma,Night,8.0,7.36,360,17,68.4
2025-04-07,Alpha,Day,8.0,7.47,430,11,92.4
2025-04-07,Alpha,Evening,8.0,7.35,430,7,82.6
2025-04-07,Alpha,Night,8.0,7.63,398,8,90.9
2025-04-07,Beta,Day,8.0,7.16,358,9,79.1
2025-04-07,Beta,Evening,8.0,6.9,355,12,73.4
2025-04-07,Beta,Night,8.0,6.5,321,12,73.0
2025-04-07,Gamma,Day,8.0,7.03,401,17,67.3
2025-04-07,Gamma,Evening,8.0,6.91,383,18,65.7
2025-04-07,Gamma,Night,8.0,6.94,360,17,69.9
2025-04-08,Alpha,Day,8.0,8.0,383,7,85.6
2025-04-08,Alpha,Evening,8.0,7.27,370,8,87.9
2025-04-08,Alpha,Night,8.0,7.36,399,10,92.9
2025-04-08,Beta,Day,8.0,7.28,465,18,71.9
2025-04-08,Beta,Evening,8.0,7.04,333,9,66.8
2025-04-08,Beta,Night,8.0,6.9,300,8,82.8
2025-04-08,Gamma,Day,8.0,6.64,291,10,70.0
2025-04-08,Gamma,Evening,8.0,7.03,379,15,75.3
2025-04-08,Gamma,Night,8.0,6.84,348,15,72.5
2025-04-09,Alpha,Day,8.0,7.93,424,7,86.5
2025-04-09,Alpha,Evening,8.0,7.32,333,3,83.0
2025-04-09,Alpha,Night,8.0,7.65,394,8,81.0
2025-04-09,Beta,Day,8.0,7.17,390,11,75.2
2025-04-09,Beta,Evening,8.0,7.4,404,11,70.3
2025-04-09,Beta,Night,8.0,6.89,325,7,74.6
2025-04-09,Gamma,Day,8.0,6.81,286,12,67.5
2025-04-09,Gamma,Evening,8.0,6.45,322,14,75.0
2025-04-09,Gamma,Night,8.0,6.85,340,17,68.0
2025-04-10,Alpha,Day,8.0,7.81,381,9,86.1
2025-04-10,Alpha,Evening,8.0,7.57,360,5,83.6
2025-04-10,Alpha,Night,8.0,6.84,366,7,85.6
2025-04-10,Beta,Day,8.0,6.94,344,12,71.8
2025-04-10,Beta,Evening,8.0,6.98,353,10,71.8
2025-04-10,Beta,Night,8.0,7.08,420,12,68.8
2025-04-10,Gamma,Day,8.0,6.5,316,13,67.5
2025-04-10,Gamma,Evening,8.0,6.7,376,17,70.1
2025-04-10,Gamma,Night,8.0,6.34,339,14,66.6
2025-04-11,Alpha,Day,8.0,7.25,409,4,85.1
2025-04-11,Alpha,Evening,8.0,7.46,411,4,84.7
2025-04-11,Alpha,Night,8.0,7.66,387,5,89.8
2025-04-11,Beta,Day,8.0,6.52,372,12,74.9
2025-04-11,Beta,Evening,8.0,7.01,363,10,78.1
2025-04-11,Beta,Night,8.0,7.42,408,12,76.8
2025-04-11,Gamma,Day,8.0,6.55,374,17,72.9
2025-04-11,Gamma,Evening,8.0,6.74,361,17,64.0
